Title,Author,Detail URL
Sukarno-Nesia: memaknai Bung Karno sebagai Milik Semua Golongan,R. Saddam Al-Jihad,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12998&keywords=
Nietzsche Sebuah Biografi,Emhaf,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12756&keywords=
Ishadi SK: Broadcaster Empat Zaman,Jimmy S. Harianto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12997&keywords=
Biografi Politik Habibie: Dari Malari sampai Reformasi,Raden Toto Sugiharto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12996&keywords=
Dunia Hoegeng 100 Tahun Keteladanan,Farouk Arnaz,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12995&keywords=
Implementasi Server Untuk Penelitian Dosen Pascasarjana Pada Center Of Excellence (COE) Institut Teknologi Dan Bisnis (ITB) STIKOM Bali Renon,Dewa Ngakan Putu Agus Wahyu Aldera,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12994&keywords=
Video Safety Briefing Sebagai Salah Satu Strategi Komunikasi Dalam Implementasi Program Kesehatan Keselamatan Kerja (K3) Di Fly Bali,I Putu Deva Marshallino,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12993&keywords=
Perancangan Sistem Informasi Pelayanan Kapal Pada PT Pelindo Pegional Bali Nusra Berbasis Website,Ni Kadek Intan Pramesti Kencana Dewi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12989&keywords=
Sistem Informasi Pengajuan Cuti Pegawai Pada Kantor Keceamatan Denpasar Utara,Ni Made Priyani,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12988&keywords=
Aplikasi Pengenalan Tradisi Pemberian Belis Dalam Sistem Perkawinan Adat Adonara Di Desa Redontena Berbasis Multimedia,Fransiska Peni Samon,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12987&keywords=
"Langsung Bisa HTML, JavaScript, PHP, dan MySQL",Arista Prasetyo Adi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12984&keywords=
Konsep dan Implementasi Pemrograman laravel 7 Edisi Best Practice,Lukmanul Hakim,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=10244&keywords=
Sistem Penerimaan Peserta Magang Dinas Komunikasi Dan Informatika Berbasis Website,Anak Agung Made Krisna Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12981&keywords=
"Implementasi Software Quality Assurance Pada Aplikasi Krama Berbasis Website (Studi Kasus : Dinas Komunikasi, Informatika, Dan Statistik Provinsi Bali)",I Made Yuma Dwi Wiranatha,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12980&keywords=
Eksperimental Pengaruh Parameter Metrik Jarak Pada Metode Pembelajaran Mesin Berbasis Nearest Neighbors,I Putu Sumardika Eka Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12979&keywords=
Pengarsipan Data Peserta Lomba Futsal Dalam Rangka Pekan Olahraga Provinsi Bali Berbasis Website Pada Komite Olahraga Nasional Indonesia Provinsi Bali,Billeam Rumsowek,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12978&keywords=
Analisis Penggunaan Flashdisk Dalam Proses Instalasi Perangkat Lunak Pada CV. Melody Indah,Anak Agung Gd Rai Samskara Kesuma,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12977&keywords=
Ninite Sebagai Metode Instalasi Software Standar Pada CV. Melody Indah Computer,I Nyoman Gunayhana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12976&keywords=
Implementasi Sisteminformasi Manajemen Pada Sekaa Teruna Swari Gading Berbasis Website Menggunakan Framework Laravel,I Ketut Wira Astawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12965&keywords=
Virtual Tour 360 Degree Pengenalan Pura Luhur Pucak Geni Kabupaten Tabanan Berbasis Website,Yuyun Arisya,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12958&keywords=
Implementasi Materi Digital Modul Nusantara Monumen Perjuangan Rakyat Bali Melawan Penjajah,Dewa Putu Wahyu Adi Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=9883&keywords=
Virtual Tourism Sebagai Media Promosi Potensi Pariwisata Di Desa Adat Pinge Berbasis Website,Ni Luh Putu Sintya Budyawati,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12959&keywords=
Video Dokumen Pengenalan Tari Legong Dedari Kanda PAT Sebagai Pelestarian Budaya Bali,Ni Made Sumerti Mahayuni,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12961&keywords=
Multimedia Interaktif Profil Dan Informasi Pelayanan ATR/BPN Tabanan Berbasis Android,I Putu Upadana Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12960&keywords=
"Media Pengenalan Permainan Tradisional Rakyat Indonesia Melalui Game Multiplayer Berbasis Android Berjudul ""Indonesia Folks Game Online",Putu Adi Satria Pradnyanta,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12964&keywords=
Perancangan Aplikasi Multimedia Pembelajaran Interaktif Sistem Pencernaan Manusia Untuk Siswa Kelas V Di SD No 3 Bongkasa,Gusti Ayu Made Candra Sedani,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=11542&keywords=
Virtual Tour Degree Sebagai Media Pengenalan Pura Desa Lan Puseh Desa Adat Denpasar Berbasis Website,Putu Gede Ambara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12963&keywords=
Sistem Informasi Penyewaan Dekorasi Berbasis Web Pada UD Khori Tegeh Dekorasi,I Putu Yoga Ananta,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12957&keywords=
Virtual Tour 360 Degree Villa The Samaya Ubud Berbasis Website,Dewa Made Wimaha Darmaputra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12972&keywords=
Profit Konsisten Dengan Market Structure: Cara Entry di Awal Pergantian Trend,Anthony L,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12975&keywords=
Sukses Menyusun SOP: Cara Praktis Mengenal dan Menerapkan Standard Operating Procedure di Sektor Bisnis,Fajar Nur'aini D.F,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12974&keywords=
Corporate Identity Pada Triton Denpasar Sebagai Media Promosi,I Made Sutawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12973&keywords=
Perancangan Animasi 2 Dimensi Tentang Pengenalan Kantor KPU Kota Denpasar,Putu Gede Purnayasa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12971&keywords=
Perancangan Sistem Pemesanan Menu Berbasis Web Yang Tersedia Pada Coffe Shop Umah Lokal Roastery & Bar,Helmi Guntur Ramadhan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12970&keywords=
Rancang Bangun Purwarupa Realitas Virtual Ruangan Inkubator Bisnis STIKOM Bali,Gede Adhista Yogi Pradhana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12969&keywords=
Sistem Informasi Pengajuan Ijin Belajar Mahasiswa Asing Dan Visa Pelajar Berbasis Website (Studi Kasus : Bagian Kemahasiswaan),Ni Kadek Ariska Dewi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12968&keywords=
Skema RPL,Ida Ayu Ketut Diah Kartini,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12967&keywords=
Skema RPL,Ni Nyoman Arie Rahayu Sugianitri,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12966&keywords=
"Pembuatan Environment Animasi 3D ""Tirta"" Menggunakan Blender 3D",Made Bagus Pande Prasetya,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12956&keywords=
Video Reels Pemasaran Baswara Press Pada Akun Media Sosial Baswaracenter,Ni Kadek Wulan Mas Ariandari,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12955&keywords=
Konten Multimedia Pada Baswara Press Tema Alur Submission Buku,I Made Mahesa Radinareshwara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12954&keywords=
"Sistem Informasi Pengumpulan Proposal, Surat Izin Dan Reminder LPJ Dan LPJK Kegiatan Ormawa ITB Stikom Bali (Studi Kasus : Bagian Kemahasiswaan)",Putu Muliana Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12953&keywords=
Perancangan Pengunduhan Surat Menyurat Pada Kantor Desa Besakih Berbasis Website,Ni Putu Rika Cantika,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12952&keywords=
Perdagangan Internasional: Kupas Tuntas prosedur Ekspor Impor,"Andri Feriyanto, S.E",https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12951&keywords=
Pengantar Pasar Modal Syariah,Alexander Hery,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=10252&keywords=
Pengantar Akuntansi,V. Wiratna Sujarweni,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=9078&keywords=
Gerpolek: Gerilya-Politik-Ekonomi,Tan Malaka,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12950&keywords=
Be An outstanding Leader,Dewi Indra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12947&keywords=
Jurus Jitu Menguasai Copy Writing: Strategi Sukses Membangun Bisnis dan Meningkatkan Pemasaran,Widya Ariyadi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12945&keywords=
Sukses Bisnis Modal Dengkul: 50 Ide Gila Bisnis Modal di Bawah Rp 1 Juta,Miftahul A'la,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12674&keywords=
Analisis Beban Kerja,Suci R. Mar'ih Koesomowidjojo,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12944&keywords=
Perancangan Website Stikomerce Pada Inkubator Bisnis Stikom Bali,Anak Agung Krisnanda Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12943&keywords=
Perancangan Logo Stikomerce Menggunakan Teknik Golden Ratio Pada Inkubator Bisnis Stikom Bali,Ida Ayu Made Cempana Dwi Anjani,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12942&keywords=
Perancangan Sistem Informasi Penjualan Laptop Pada PT. Mitra Bisnis Ciptakarya,Muhamad Saddam Hidyatul Firdaus,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12941&keywords=
Pembuatan Video Company Profile Pada KSP Binar Dana Rahayu,I Made Wendy Antara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12940&keywords=
Konten Video Kreatif Sebagai Media Promosi Layanan Jasa Primetime Bali,I Kadek Alit Dwi Andika Suriana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12939&keywords=
Pengenalan Profil Pada Dinas Perindustrian Dan Perdagangan Kota Denpasar Dengan Adobe Premiere,I Putu Esa Pradhiva Arta,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12938&keywords=
Perancangan Sistem Informasi Pengimputan Data Bendungan Berbasis Web Pada Balai Wilayah Sungai Bali-Penida,I Dewa Komang Wijana Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12937&keywords=
Perancangan Sistem Absensi Mahasiswa Magang Pada Dinas Penanaman Modal Dan Pelayanan Terpadu Satu Pintu Kabupaten Badung,I Made Rai Andi Permana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12936&keywords=
Perancangan Video Animasi 2 Dimensi Dalam Meningkatkan Kesadaran Masyarakat Terhadap Tindak Pidana Perdagangan Orang Pada Dinas Sosial Provinsi Bali,I Putu Prasara Dharma Wibawa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12935&keywords=
Pembuatan Video Company Profile Pada Media Tribun Bali Sebagai Sarana Promosi Perusahaan,Gede Bagus Viranata Darma,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12934&keywords=
Analisis Desain Sistem Informasi Inventarisasi Software Dan Hardware Pada Bank BPD Bali,Ida Bagus Gde Diksa Ardana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12933&keywords=
Laporan Hasil Kerja Praktek Analisis Efektivitas Distribusi Surat Ketetapan Pajak Daerah Air Dan Tanah Di Badan Pendapatan Daerah Kabupaten Badung,I Wayan Rama Hari Wijaya,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12932&keywords=
Analisis Tata Kelola Sistem Odoo Pada PT Bamboo Pure Menggunakan Framework Cobit 2019,Ida Bagus Indra Subawa Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12931&keywords=
Desain Sistem Informasi Pengelolaan Laporan On Job Tranning Berbasis Website Pada CNSA Airnav Indonesia Cabang Denpasar,Gede Deva Ananda Pramantara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12930&keywords=
Analisis Perancangan Sistem Informasi E-Learning OJT Berbasis Web Di Perusahaan Airnav Denpasar,I Gede Ivan Wiryamanta,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12929&keywords=
Perancangan Sistem Penerimaan Mahasiswa Kerja Praktek Di Dinas Komunikasi Dan Informatika Kabupaten Badung Berbasis Website,I Gusti Ngurah Putu Krisna Dewantara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12928&keywords=
Multimedia Pengenalan Dinas Komunikasi Dan Informatika Kabupaten Badung Bidang Pengelolaan Komunikasi Publik,I Gusti Ngurah Lanang Fajar Raditya,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12927&keywords=
Perancangan Sistem E-Arsip Surat Berbasis Website Pada Dinas Komunikasi Dan Informatika Kabupaten Badung,I Dewa Made Satria Mahendra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12926&keywords=
Analisa Dan Perancangan Sistem Informasi Pengelolaan Belanja Kepegawaian Berbasis Web Pada Dinas Komunikasi Dan Informatika Kabupaten Badung,I Made Widi Diantara,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12925&keywords=
Perancangan Sistem Informasi Portal Berita Hoax Berbasis Mobile Pada Dinas Komunikasi Dan Informatika Kabupaten Badung,I Kadek Ladra Setia Wiguna,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12924&keywords=
Perancangan Sistem Informasi Pengarsipan Dokumen Pada Sekolah Raudhatul Athafal (RA) Alam Jamur Berbasis Website,Indica Najatu Silva,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12923&keywords=
Video Pembelajaran Filosofi UPTD. Monumen Perjuangan Rakyat Bali,Ari Firdiansyah,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12922&keywords=
Analisis Pengunjung UPTD. Monumen Perjuangan Rakyat Bali,I Putu Bayu Adnyana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12921&keywords=
Perancangan Sistem Informasi Pelaporan Hasil Kerja Berbasis Website Pada UPTD. Monumen Perjuangan Rakyat Bali,I Gede Yudiana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12920&keywords=
Perancangan Design Company Profile Monumen Perjuangan Rakyat Bali Menggunakan Adobe Illustrator,Dewa Gede Semara Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12919&keywords=
Perancangan Sistem Penerimaan Barang Sitaan Dan Rampasan Negara Pada Gudang Di RUPBASAN Kelas I Denpasar Berbasis Website,Michael Gede Mahendra Perdana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12918&keywords=
Perancangan Animasi 2D Alur Layanan Pengambilan Barang Sitaan Dan Rampasan Negara Di Rumah Penyimpanan Benda Sitaan Negara (RUPBASAN) Kelas I Denpasar,Maria Regina Triutami,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12917&keywords=
Perancangan Sistem Informasi Penitipan Barang Sitaan Di Rupbasan Kelas I Denpasar Berbasis Website,I Gede Paingki Darmawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12916&keywords=
"Video Company Profile Sebagai Media Pengenalan Dinas Komunikasi, Informatika Dan Statistik Kota Denpasar",I Gusti Putu Adriyan Widiartha,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12915&keywords=
Perancangan Sistem Informasi Perjalanan Dan Kunjungan Pada Dinas Komunikasi Dan Informatika Kabupaten Badung Berbasis Web,I Kadek Widyarjana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12914&keywords=
Perancangan Sistem Clustering Kartu SIM Pada Sistem Operasi Scada PLN Berbasis Website Guna Meningkatkan Kualitas Layanan Jaringan Sinyal Modem Di Seluruh Wilayah Bali,Kadek Andrea Surya Pramesta Adnyana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12913&keywords=
Perancangan Sistem Informasi Pelayanan Beasiswa Berprestasi Pemerintah Daerah Kabupaten Badung Berbasis Web,I Komang Mulya Lesmana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12912&keywords=
Perancangan Sistem Informasi Pelaporan Warga Negara Asing Pendatang Berbasis Web Pada Polres Gianyar,Ivan Jovian Pramana Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12911&keywords=
Perancangan Sistem Informasi Surat Masuk Dan Keluar Pada Tata Usaha Min Klungkung,Ahmad Rizky Sultony,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12910&keywords=
Perancangan Sistem Informasi Penerimaan Mahasiswa Kerja Praktek Pada Polres Gianyar Berbasis Website,Sang Made Ari Astika,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12909&keywords=
Perancangan Sistem Informasi Maintenance Komputer Di PT. Aerofood ACS Denpasar,I Gede Kencana Suwarbawa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12908&keywords=
Perancangan Sistem Informasi Pengajuan Proposal Pengabdian Masyarakat Dan Penelitian Ormawa Berbasis Website (Studi Kasus : Bagian Kemahasiswaan),Gusti Ayu Ananda Sri Mahaputri,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12907&keywords=
"Perancangan Video Profile Dinas Pekerjaan Umum, Penataan Ruang, Perumahan Dan Kawasan Permukiman UPTD PAM Provinsi Bali Sebagai Media Pengenalan",I Putu Angga Estayana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12906&keywords=
"Perancangan Sistem Komunikasi Provinsi Dan Kabupaten/Kota (SIKOMPAK) Pada Dinas Sosial, Pemberdayaan Perempuan Dan Perlindungan Anak Provinsi Bali",I Made Pande Sucipta,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12905&keywords=
Edukasi Terhadap Masyarakat Tentang Bahaya Penyalahgunaan Narkoba Melalui Konten Viedo Pada Media Sosial BNN Provinsi Bali,Ida Bagus Made Suita Adnyana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12904&keywords=
Perancangan Video Animasi 2D Dalam Pemberdayaan Kesadaran Terhadap Warga Terlantar Dan Disabilitas Untuk Dinas Pemberdayaan Perempuan Dan Perlindungan Anak Provinsi Bali,Gede Mae Yanda Maha Ade Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12903&keywords=
Perancangan Sistem Informasi Penyeleksian Beasiswa Berpretasi Pemerintah Daerah Kabupaten Badung Berbasis Website,A.A Istri Meilinda Dewi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12902&keywords=
Konten Video Edukasi Tentang Hukuman Pidana Bagi Pelaku Penyalahgunaan Narkoba,Pande Kadeko Mayza Darmawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12901&keywords=
Video Edukasi Tentang Pemusnahan Barang Bukti Narkotika Pada BNN Provinsi Bali,Anak Agung Ngurah Agung Wirayoga,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12900&keywords=
Perancangan Sistem Informasi Penjadwalan Rapat Dan Notulen Pada Dinas Komunikasi Dan Informatika Badung Berbasis Website,I Gusti Ngurah Suranwa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=12899&keywords=
